 tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium
lat_bins -80 -79 -78 -77 -76 -75 -74 -73 -72 -71 -70 -69 -68 -67 -66 -65 -64 -63 -62 -61 -60 -59 -58 -57 -56 -55 -54 -53 -52 -51 -50 -49 -48 -47 -46 -45 -44 -43 -42 -41 -40 -39 -38 -37 -36 -35 -34 -33 -32 -31 -30 -29 -28 -27 -26 -25 -24 -23 -22 -21 -20 -19 -18 -17 -16 -15 -14 -13 -12 -11 -10 -9 -8 -7 -6 -5 -4 -3 -2 -1 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89
time                                                                                                                                                                          
2002.161643836 1.978174166 1.857338189 1.776927504 1.729118355 1.708362592 1.710644389 1.732957072 1.772916517 1.828458942 1.897591017 1.978174166 2.067735455 2.163306188 2.261297023 2.357424871 2.446711558 2.523575950 2.582038483 2.616048537 2.619929898 2.588918401 2.521976038 2.428324656 2.319263502 2.204983476 2.094145426 1.993833733 1.909791674 1.846853118 1.809515779 1.802645792 1.829908393 1.886889252 1.967466465 2.065179887 2.172420082 2.279874069 2.376319280 2.448901743 2.484027042 2.468910932 2.397731094 2.284375453 2.147180280 2.002468113 1.863463289 1.740188383 1.640038105 1.568757883 1.531666701 1.535115463 1.584962389 1.677310040 1.806384465 1.965601507 2.145631781 2.332788291 2.508082762 2.647529386 2.724319826 2.713187171 2.602830671 2.417203982 2.189237036 1.948028241 1.715661331 1.506650795 1.329074272 1.186458022 1.079773983 1.009256540 0.974045189 0.967887539 0.985389890 1.022816838 1.077118166 1.145179851 1.223201668 1.306187733 1.387603731 1.459307420 1.513702465 1.550331757 1.571444106 1.580022153 1.579490902 1.573477612 1.565644898 1.559606360 1.558926115 1.567200795 1.587432079 1.619765253 1.663770769 1.719164581 1.785755690 1.863396693 1.951935025 2.051163223 2.160767209 2.280272260 2.408739436 2.543854225 2.682403723 2.820433324 2.953231890 3.075385241 3.180914626 3.263512326 3.316878057 3.335147171 3.316025441 3.268869541 3.205971033 3.139129687 3.079299757 3.036638615 3.020911994 3.042231397 3.112153504 3.245261952 3.456439279 3.745667281 4.108149853 4.536029735 5.015494599 5.524024828 6.028332236 6.483867954 6.836948226 7.030355557 7.024867210 6.844735943 6.537447076 6.152728343 5.736018191 5.324902783 4.948190244 4.626896605 4.376400508 4.209236642 4.133486294 4.141857962 4.227375295 4.387071139 4.621023537 4.931654923 5.323160253 5.800963398 6.371120188 7.039599032 7.811381776 8.689343903 9.672898976 10.756431765 11.927600198 13.165657627 14.440028193 15.709446726 16.922030250 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948
2002.246575342 1.941654089 1.818650172 1.736904624 1.688310293 1.667162967 1.669372779 1.691913217 1.732416525 1.788858662 1.859298893 1.941654089 2.033499068 2.131893745 2.233246133 2.333227468 2.426761080 2.508109014 2.571077931 2.609357067 2.616984925 2.588918401 2.523930773 2.431313564 2.322544229 2.208012500 2.096566320 1.995447256 1.910519611 1.846704360 1.808559931 1.800997537 1.827727180 1.884405277 1.965019758 2.063261040 2.171706134 2.281248209 2.380858604 2.457815199 2.498528937 2.490027000 2.426009634 2.319590149 2.188472214 2.048625820 1.913184476 1.792274115 1.693503785 1.622866679 1.585897901 1.589073889 1.638218748 1.729210040 1.855933684 2.011438698 2.186107847 2.366178981 2.532944192 2.663155116 2.731183687 2.713187171 2.598954290 2.412251658 2.185201887 1.946011473 1.716026527 1.509271127 1.333567775 1.192359942 1.086635812 1.016681444 0.981695419 0.975514489 0.992788475 1.029785383 1.083439495 1.150618884 1.227518870 1.309168816 1.389104355 1.459307420 1.512334352 1.547804877 1.567998676 1.575904806 1.574935583 1.568692637 1.560805865 1.554853967 1.554367586 1.562913649 1.583468576 1.616153751 1.660514114 1.716236176 1.783093137 1.860893046 1.949427632 2.048420221 2.157471838 2.276005319 2.402987584 2.536112715 2.672225776 2.807463516 2.937245659 3.056331090 3.158954054 3.239051124 3.290581730 3.307933340 3.288964863 3.242881468 3.181732314 3.117082464 3.059682769 3.019529880 3.006273240 3.029947652 3.102063765 3.237178178 3.450175892 3.741118437 4.105265053 4.534761030 5.015739849 5.525568004 6.030788760 6.486650567 6.839274309 7.031315894 7.023585736 6.840600633 6.530173518 6.142319608 5.722678809 5.308938210 4.929914370 4.606558112 4.354128810 4.185001316 4.107085426 4.112997385 4.195701435 4.352182018 4.582481712 4.889005575 5.275957782 5.748810108 6.313720805 6.976834589 7.743405607 8.616700639 9.596664252 10.678365501 11.850299683 13.092688663 14.376004146 15.660018279 16.893745683 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948
2002.328767123 1.920590168 1.796419383 1.713961800 1.664949988 1.643592568 1.645759384 1.668414595 1.709201885 1.766122249 1.837267742 1.920590168 2.013695451 2.113664178 2.216907481 2.319075073 2.415038050 2.498971779 2.564562005 2.605348398 2.615203179 2.588918401 2.525150585 2.433215483 2.324679189 2.210036512 2.098237440 1.996610614 1.911087078 1.846633592 1.807835622 1.799616216 1.825698192 1.881801931 1.962017876 2.060176480 2.169035168 2.279700295 2.381366278 2.461502122 2.506617630 2.503675933 2.446027856 2.346066594 2.220854674 2.085960248 1.954353911 1.836187001 1.739211231 1.669608684 1.633086598 1.636217770 1.684789696 1.774511397 1.899005876 2.051040150 2.220793975 2.394498403 2.553753197 2.676007355 2.736690014 2.713187171 2.596170651 2.409127779 2.183387958 1.946336020 1.718667723 1.513995455 1.339945485 1.199916300 1.094932633 1.025339828 0.990393886 0.984013175 1.000885077 1.037278446 1.090113785 1.156248407 1.231886800 1.312104103 1.390532434 1.459307420 1.511158331 1.545766999 1.565415105 1.573066132 1.572088385 1.566029717 1.558463537 1.552914140 1.552862276 1.561829697 1.582757050 1.615755006 1.660360236 1.716246184 1.783167661 1.860908394 1.949229242 2.047815546 2.156222804 2.273820629 2.399529159 2.531051867 2.665273431 2.798393192 2.925920151 3.042730597 3.143202485 3.221436468 3.271565841 3.288146586 3.269141797 3.223663293 3.163605386 3.100380831 3.044607222 3.006175872 2.994661688 3.020054683 3.093847433 3.230601690 3.445238301 3.737897241 4.103893733 4.535382596 5.018445853 5.530322575 6.037345212 6.494478688 6.847526799 7.038867013 7.029216863 6.843378492 6.529577176 6.138211994 5.715213744 5.298443228 4.916779727 4.591148314 4.336720579 4.165743752 4.085985092 4.089959007 4.170562159 4.324732216 4.552483064 4.856210066 5.240130631 5.709759287 6.271335530 6.931134720 7.694603109 8.565272834 9.543436491 10.624597764 11.797767786 13.043746264 14.333607442 15.627692259 16.875470470 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948
2002.413698630 1.898824116 1.773473141 1.690300690 1.640871876 1.619304777 1.621427815 1.644196087 1.685265945 1.742665347 1.814521572 1.898824116 1.993212849 2.094791616 2.199976587 2.304396712 2.402869941 2.489481968 2.557792336 2.601183724 2.613353125 2.588918401 2.526412571 2.435177295 2.326872734 2.212105011 2.099932059 1.997774545 1.911634083 1.846526075 1.807065299 1.798188850 1.823634360 1.879185751 1.959035144 2.057152130 2.166473356 2.278316989 2.382099472 2.465481105 2.515073027 2.517779830 2.466611056 2.373245771 2.254102548 2.124336601 1.996739898 1.881472855 1.786415629 1.717927963 1.681880244 1.684933114 1.732830717 1.821118919 1.943169100 2.091483450 2.256063093 2.423161985 2.574716856 2.688894444 2.742184709 2.713187171 2.593429467 2.406094871 2.181708728 1.946832565 1.721513141 1.518952121 1.346579273 1.207746979 1.103515109 1.034286825 0.999374534 0.992779315 1.009227303 1.044989115 1.096972452 1.162025155 1.236362620 1.315107957 1.391992265 1.459307420 1.509957532 1.543686326 1.562776672 1.570165664 1.569176812 1.563303474 1.556061886 1.550921278 1.551311871 1.560709613 1.582018757 1.615338651 1.660196999 1.716253347 1.783243102 1.860924443 1.949025899 2.047193112 2.154934105 2.271563116 2.395951868 2.525814317 2.658077086 2.789005120 2.914200378 3.028660803 3.126912735 3.203225791 3.251911969 3.267700273 3.248660558 3.203807931 3.144876997 3.083123707 3.029028588 2.992374661 2.982660201 3.009829153 3.085355446 3.223805985 3.440138404 3.734573861 4.102485510 4.536037843 5.021259178 5.535255979 6.044141572 6.502586524 6.856065999 7.046669835 7.035021324 6.846220372 6.528921162 6.133921307 5.707452861 5.287555710 4.903172819 4.575201217 4.318720349 4.145844269 4.064191978 4.066172465 4.144612466 4.296401081 4.521522137 4.822360391 5.203146148 5.669437171 6.227555853 6.883911523 7.644148125 8.512071743 9.488335346 10.568894096 11.743296835 12.992948134 14.289556374 15.594065864 16.856436180 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948
2002.495890411 1.877760194 1.751292846 1.667449443 1.617631361 1.595868665 1.597949936 1.620822089 1.662154564 1.720002481 1.792528512 1.877760194 1.973372024 2.076492242 2.183543717 2.290136812 2.391038927 2.480248945 2.551203097 2.597129777 2.611553053 2.588918401 2.527636436 2.437074581 2.328986312 2.214088060 2.101544626 1.998867702 1.912128731 1.846391452 1.806300268 1.796807529 1.821666599 1.876720532 1.956255969 2.054372113 2.164172579 2.277172910 2.382996796 2.469484080 2.523343169 2.531428763 2.486437850 2.399385559 2.286084319 2.161292058 2.037618693 1.925217753 1.832076142 1.764709150 1.729131212 1.732076996 1.779243753 1.866030236 1.985583599 2.130174852 2.289661113 2.450345613 2.594507705 2.701004896 2.747323919 2.713187171 2.590899318 2.403336121 2.180259500 1.947457814 1.724370675 1.523815539 1.353037608 1.215344892 1.111828788 1.042945209 1.008058440 1.001248161 1.017278009 1.052421191 1.103574394 1.167577852 1.240658864 1.317987582 1.393390209 1.459307420 1.508808925 1.541696218 1.560252504 1.567389371 1.566387626 1.560688885 1.553755172 1.549003516 1.549816197 1.559625662 1.581301480 1.614931805 1.660035264 1.716257572 1.783314970 1.860940518 1.948831031 2.046593304 2.153689004 2.269378426 2.392486379 2.520737734 2.651100698 2.779904617 2.902842089 3.015029115 3.111135510 3.185593822 3.232888041 3.247913519 3.228842546 3.184596403 3.126755437 3.066424427 3.013951883 2.979016566 2.971042982 2.999930698 3.077135627 3.217229497 3.435205284 3.731362832 4.101131431 4.536684751 5.023998620 5.540050254 6.050739666 6.510451225 6.864341119 7.054220954 7.040624521 6.848942726 6.528247557 6.129724130 5.699896666 5.276977933 4.889971420 4.559745621 4.301289410 4.126586706 4.043112094 4.043172378 4.119526534 4.269016433 4.491596425 4.789640425 5.167390468 5.630445233 6.185206311 6.838211655 7.595295723 8.460529433 9.434915198 10.514847359 11.690399663 12.943569601 14.246690508 15.561305967 16.837868873 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948
2002.580821918 1.871096871 1.744390061 1.660404072 1.610500940 1.588690630 1.590753898 1.613638028 1.655018520 1.712960552 1.785639492 1.871096871 1.967020941 2.070551644 2.178119360 2.285335465 2.386959616 2.476972376 2.548780211 2.595570879 2.610819419 2.588918401 2.528229510 2.438089945 2.330244004 2.215413911 2.102778444 1.999864945 1.912756506 1.846519642 1.805787965 1.795483880 1.819334329 1.873259379 1.951671962 2.048841419 2.158100130 2.271253808 2.378261947 2.467304523 2.525363976 2.539407944 2.501881787 2.422943257 2.317542022 2.199812565 2.082011847 1.974176338 1.884341817 1.819157069 1.784774078 1.787988044 1.834425699 1.919357800 2.035721104 2.175571483 2.328667051 2.481456245 2.616719969 2.714222831 2.752691834 2.713187171 2.588857555 2.402031992 2.181411499 1.951778517 1.731823147 1.533919484 1.365128557 1.228746941 1.125939886 1.057250165 1.022115006 1.014718642 1.029872613 1.063852693 1.113544883 1.175791510 1.246859159 1.322017152 1.395267609 1.459307420 1.507471687 1.539619265 1.557988076 1.565403728 1.565037901 1.560214961 1.554282366 1.550551252 1.552307934 1.562895693 1.585115250 1.619060132 1.664265062 1.720384393 1.787137923 1.864259325 1.951445165 2.048303246 2.154299720 2.268705195 2.390360431 2.517006234 2.645636499 2.772620599 2.893706734 3.004082043 3.098501256 3.171491736 3.217636055 3.231923637 3.212586881 3.168506337 3.111185105 3.051647447 3.000169335 2.966372885 2.959647223 2.989881999 3.068553561 3.210292409 3.430194434 3.728667696 4.101222454 4.540059916 5.031093190 5.551106586 6.065646630 6.528582369 6.884443187 7.074419531 7.058719777 6.863157847 6.537502976 6.133616632 5.698559960 5.270894612 4.879790865 4.546138922 4.284851374 4.107781536 4.022247927 4.020402033 4.094896823 4.242510817 4.463167140 4.759235818 5.134981243 5.596052049 6.148930131 6.800267293 7.556047926 8.420529509 9.394934600 10.475902891 11.653763309 12.910754761 14.219406263 15.541372452 16.827090573 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948
2002.665753425 1.865201483 1.738293900 1.654188794 1.604214411 1.582363586 1.584410573 1.607303258 1.648722698 1.706743133 1.779551347 1.865201483 1.961394291 2.065280501 2.173297710 2.281058886 2.383317627 2.474039127 2.546604311 2.594165627 2.610155086 2.588918401 2.528772788 2.439024825 2.331406833 2.216643295 2.103923426 2.000787140 1.913326799 1.846610073 1.805258893 1.794165505 1.817030487 1.869849619 1.947159239 2.043394178 2.152109156 2.265392557 2.373532830 2.465046894 2.527195651 2.547075698 2.516910828 2.446036527 2.348558786 2.237987092 2.126207374 2.023111506 1.936753875 1.873888375 1.840780167 1.844264975 1.889888926 1.972812104 2.085790532 2.220701710 2.367245897 2.512055158 2.638436619 2.727061295 2.757864439 2.713187171 2.586965663 2.400964265 2.182835986 1.956379689 1.739554631 1.544301668 1.377499990 1.242432259 1.140333122 1.071827558 1.036422540 1.028408033 1.042646329 1.075419209 1.123605975 1.184055434 1.253077818 1.326045195 1.397137513 1.459307420 1.506152430 1.537584332 1.555792420 1.563514281 1.563811329 1.559889969 1.554982442 1.552293126 1.555011144 1.566388950 1.589156811 1.623413793 1.668711430 1.724713553 1.791144540 1.867739951 1.954197695 2.050128550 2.155005560 2.268112521 2.388308869 2.513351725 2.640260122 2.765442416 2.884700744 2.993291026 3.086049856 3.157595805 3.202606098 3.216160354 3.196548688 3.152613178 3.095783282 3.037006235 2.986488547 2.953798249 2.948291204 2.979849059 3.059970673 3.203348132 3.425183885 3.725996589 4.101379771 4.543564017 5.038399675 5.562474584 6.080973175 6.547234894 6.905143477 7.095248400 7.077421154 6.877909949 6.547201018 6.137851029 5.697472325 5.264983952 4.869726382 4.532611361 4.268473162 4.089032010 4.001447967 3.997714130 4.070375492 4.216146306 4.434918167 4.729057211 5.102850276 5.561995899 6.113055859 6.762794736 7.517344790 8.381146595 9.355637528 10.437694984 11.617892673 12.878697535 14.192817963 15.522001012 16.816648578 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948
2002.747945205 1.859496269 1.732388087 1.648164218 1.598119198 1.576228699 1.578260350 1.601162444 1.642621324 1.700719965 1.773656175 1.859496269 1.955953015 2.060187439 2.168643880 2.276936484 2.379812490 2.471221596 2.544519298 2.592823141 2.609522858 2.588918401 2.529284334 2.439899894 2.332488235 2.217777906 2.104969549 2.001616139 1.913819695 1.846649748 1.804718068 1.792889658 1.814841629 1.866640991 1.942939410 2.038325823 2.146561535 2.259997528 2.369228606 2.463087560 2.529100635 2.554496106 2.531307577 2.468115459 2.378238534 2.274590624 2.168690007 2.070268244 1.987372051 1.926831148 1.894997183 1.898726521 1.943478878 2.024323327 2.133869136 2.263855659 2.403963865 2.541034662 2.658899343 2.739094774 2.762684418 2.713187171 2.585247052 2.400076990 2.184341242 1.960917643 1.747081416 1.554365762 1.389475686 1.255676309 1.154263157 1.085934714 1.050261443 1.041635695 1.054971247 1.086559070 1.133275811 1.191980272 1.259027737 1.329890615 1.398918934 1.459307420 1.504900140 1.535656039 1.553716404 1.561734594 1.562667366 1.559609380 1.555683587 1.553992750 1.557633021 1.569769522 1.593064416 1.627621464 1.673007900 1.728896408 1.795015630 1.871102867 1.956857254 2.051892321 2.155687526 2.267538966 2.386323631 2.509814608 2.635055616 2.758493065 2.875981573 2.982843848 3.073995871 3.144144573 3.188058826 3.200905563 3.181030654 3.137238347 3.080886295 3.022846872 2.973259217 2.941639006 2.937309976 2.970146115 3.051668156 3.196627865 3.420331056 3.723404403 4.101523122 4.546947116 5.045466364 5.573478001 6.095814208 6.565298817 6.925187065 7.115405370 7.095499642 6.892143424 6.556523024 6.141872643 5.696340299 5.259190723 4.859927177 4.519479501 4.252603280 4.070887307 3.981336292 3.975789531 4.046687399 4.190681783 4.407633494 4.699904532 5.071803004 5.529075283 6.078360079 6.726530971 7.479863589 8.342976611 9.317517111 10.400595450 11.583026472 12.847503396 14.166915008 15.503105356 16.806449650 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948
2002.832876712 1.861384005 1.734549036 1.650489055 1.600534337 1.578681213 1.580708548 1.603569905 1.644953191 1.702940842 1.775729324 1.861384005 1.957618283 2.061596599 2.169770626 2.277766701 2.380349618 2.471491795 2.544575422 2.592746357 2.609420709 2.588918401 2.529509728 2.440408620 2.333265464 2.218749962 2.106019470 2.002596307 1.914558547 1.846950708 1.804349123 1.791561233 1.812213280 1.862466585 1.937125291 2.030979245 2.138062142 2.251079007 2.361050304 2.457266965 2.527671057 2.559754955 2.545397031 2.492219760 2.412494457 2.318307425 2.220628794 2.128906915 2.051108664 1.994102520 1.964303716 1.968555497 2.012186010 2.090190013 2.195049803 2.318396654 2.449963664 2.576937412 2.683886892 2.753495972 2.768269484 2.713187171 2.583714241 2.400251317 2.188128012 1.969013819 1.759304807 1.570022799 1.407666033 1.275493834 1.174893263 1.106664654 1.070463119 1.060822535 1.072730546 1.102495854 1.146999461 1.203125464 1.267306330 1.335170706 1.401322244 1.459307420 1.503319221 1.533365288 1.551497076 1.560228227 1.562349002 1.560779855 1.558474999 1.558380622 1.563448819 1.576707548 1.600712131 1.635582968 1.680924322 1.736436747 1.801872200 1.876991035 1.961519336 2.055105667 2.157276802 2.267392623 2.384398297 2.506089299 2.629526109 2.751181102 2.866943665 2.972179037 3.061851637 3.130720004 3.173604207 3.185717700 3.165437165 3.121557150 3.065404024 3.007811734 2.958882524 2.928104675 2.924791615 2.958832428 3.041799435 3.188549755 3.414554200 3.720585171 4.102430888 4.552400201 5.056209812 5.589997174 6.118096075 6.592582223 6.955778290 7.146660884 7.124242870 6.915778573 6.573451503 6.151472192 5.698769402 5.255120970 4.850283958 4.505236811 4.234647777 4.049947287 3.957947336 3.950273779 4.019220772 4.161356732 4.376504591 4.667024953 5.037256759 5.493007878 6.041008696 6.688253767 7.441166205 8.304532417 9.280176141 10.365375659 11.551080296 12.820053168 14.145153156 15.488060043 16.798823693 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948
2002.915068493 1.875136598 1.749309752 1.665853696 1.616240756 1.594545929 1.596586743 1.619329531 1.660458053 1.718039967 1.790251398 1.875136598 1.970392081 2.073175061 2.179945330 2.286358122 2.387232205 2.476620995 2.548012992 2.594679096 2.610167150 2.588918401 2.529259608 2.440285805 2.333481469 2.219363987 2.106965219 2.003710577 1.915603161 1.847622183 1.804271950 1.790260262 1.809125115 1.857151334 1.929341139 2.020740619 2.125732985 2.237485468 2.347588020 2.445966319 2.521173683 2.561153098 2.557708853 2.517293770 2.450833966 2.369305395 2.282891794 2.200577707 2.130125333 2.078359351 2.051696529 2.056897153 2.099088571 2.173234717 2.271752080 2.386241587 2.506616006 2.620606871 2.713796995 2.770352295 2.774569134 2.713187171 2.582590857 2.402039304 2.195116134 1.981946979 1.777820650 1.593123672 1.434104871 1.304026607 1.204398935 1.136153175 1.099052242 1.087825646 1.097570444 1.124631681 1.165911726 1.218347343 1.278495815 1.342217473 1.404476572 1.459307420 1.501375283 1.530730803 1.549277566 1.559316431 1.563391160 1.564167236 1.564352479 1.566663422 1.573838677 1.588700041 1.613641828 1.648817848 1.693900414 1.748646739 1.812861646 1.886361682 1.968939421 2.060327135 2.160159436 2.267934896 2.382739251 2.502397038 2.623970402 2.743935613 2.858185581 2.962086308 3.050598298 3.118470375 3.160507020 3.171901460 3.151020551 3.106694454 3.050284299 2.992645538 2.943893791 2.913530742 2.910894027 2.945921844 3.030280250 3.178994904 3.407785641 3.717619582 4.104440213 4.560634791 5.071834807 5.613832009 6.150271678 6.632172761 7.000516278 7.192884466 7.167469447 6.952307548 6.600973323 6.169051181 5.706576976 5.254064674 4.841646683 4.490391792 4.214871669 4.026326348 3.931330063 3.921218081 3.988084775 4.128388921 4.341907877 4.631005807 5.000065661 5.454974088 6.002569819 6.649978385 7.403765818 8.268856995 9.247186096 10.336082443 11.526448742 12.800861977 14.131816214 15.480420812 16.795947191 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948 18.016653948
